1016623,occ,,,80112,,Dissorophoidea new sp. informal,unranked clade,175854,,Dissorophoidea,,unranked clade,90712,Artinskian,,290.1,279.3,Martens et al.,2005,40162,Chordata,33815,Osteichthyes,34881,Temnospondyli,36320,,,,,,,,,,10.618889,50.809723,"""family indeterminate""",Bromacker Quarry (upper level of Tambach sandstone),,,DE,Thuringia,Gotha,based on nearby landmark,seconds,outcrop,"""...middle part of the Thuringian Forest near the village of Tambach-Dietharz and about 20 km south of the town of Gotha, central Germany.""",gp_mid,21.71,7.41,305,DE,,Tambach,Rotliegend,Tambach-Sandstein,group of beds,,,,,,,,"""At the Bromacker quarry site are two superimposed stratigraphic successions that can be characterized by their facies associations and are referred to as the Lower Beds and Upper Beds (Eberth et al. 2000). All the vertebrates from the Bromacker quarry come from the Upper Beds [...]. The vertebrates are almost exclusively restricted to two [... horizons ...] which are separated by 50 cm in a stratigraphic interval of 1.2 m."" (Berman et al., 2001)\r\nThe Tambach Formation is of Artinskian age according to ""Stratigraphische Tabelle von Deutschland 2002"", however, a Kungurian age is proposed by Lützner (2006) in LITHOLEX stratigraphic online database [http://www.bgr.de/app/LithoLex/gesamt_ausgabe_neu.php5?id=25]","""massive, red-brown, very fine-grained sandstone and siltstone"" (Berman et al., 2001).\r\nFor further details see Eberth et al. (2000).",sandstone,"very fine,brown,red",lithified,,Y,,,,,,fluvial-lacustrine indet.,intramontane basin,"""alluvial paleochannel and sheetflood facies and lacustrine suspension deposits"" (Berman et al., 2001).\r\n""During the time that the Lower and Upper beds were deposited, the Tambach Basin was internally-drained and probably characterized by a wet-and-dry tropical or wetter climate that was hot year-round with seasonal-to-subseasonal cycles of rainfall and drying. [...] In the Bromacker area, the floodbasin was never deeply desiccated or heavily vegetated between flooding events."" Eberth et al. (2000).",macrofossils,,,,,,,,"body,permineralized",excellent,,snapshot,,,,,,,,,,taxonomic,"bulk,field collection",,all macrofossils,,,,,"MNG = Museum der Natur, Gotha",,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Temnospondyli,amphibious,Temnospondyli,,,carnivore,Temnospondyli,,,,,,hydroxyapatite,,,,Vertebrata,Dissorophoidea,,,,new sp.,informal,691,Artinskian,Artinskian,Artinskian,Artinskian,Artinskian,vertebrate,"T. Martens, D. S. Berman, and A. C. Henrici, S. S. Sumida. 2005. The Bromacker Quarry - the Most Important Locality of Lower Permian Terrestrial Vertebrate Fossils Outside of North America. The Nonmarine Permian. New Mexico Museum of Natural History and Science Bulletin 30:214-215",J. Mueller,T. Liebrecht,T. Liebrecht,15/02/2012 10:55,20/02/2012 13:33
1016624,occ,,,80112,,Caseidae new sp. informal,family,38913,,Caseidae,,family,38913,Artinskian,,290.1,279.3,Martens et al.,2005,40162,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,,,,,,,,10.618889,50.809723,,Bromacker Quarry (upper level of Tambach sandstone),,,DE,Thuringia,Gotha,based on nearby landmark,seconds,outcrop,"""...middle part of the Thuringian Forest near the village of Tambach-Dietharz and about 20 km south of the town of Gotha, central Germany.""",gp_mid,21.71,7.41,305,DE,,Tambach,Rotliegend,Tambach-Sandstein,group of beds,,,,,,,,"""At the Bromacker quarry site are two superimposed stratigraphic successions that can be characterized by their facies associations and are referred to as the Lower Beds and Upper Beds (Eberth et al. 2000). All the vertebrates from the Bromacker quarry come from the Upper Beds [...]. The vertebrates are almost exclusively restricted to two [... horizons ...] which are separated by 50 cm in a stratigraphic interval of 1.2 m."" (Berman et al., 2001)\r\nThe Tambach Formation is of Artinskian age according to ""Stratigraphische Tabelle von Deutschland 2002"", however, a Kungurian age is proposed by Lützner (2006) in LITHOLEX stratigraphic online database [http://www.bgr.de/app/LithoLex/gesamt_ausgabe_neu.php5?id=25]","""massive, red-brown, very fine-grained sandstone and siltstone"" (Berman et al., 2001).\r\nFor further details see Eberth et al. (2000).",sandstone,"very fine,brown,red",lithified,,Y,,,,,,fluvial-lacustrine indet.,intramontane basin,"""alluvial paleochannel and sheetflood facies and lacustrine suspension deposits"" (Berman et al., 2001).\r\n""During the time that the Lower and Upper beds were deposited, the Tambach Basin was internally-drained and probably characterized by a wet-and-dry tropical or wetter climate that was hot year-round with seasonal-to-subseasonal cycles of rainfall and drying. [...] In the Bromacker area, the floodbasin was never deeply desiccated or heavily vegetated between flooding events."" Eberth et al. (2000).",macrofossils,,,,,,,,"body,permineralized",excellent,,snapshot,,,,,,,,,,taxonomic,"bulk,field collection",,all macrofossils,,,,,"MNG = Museum der Natur, Gotha",,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Caseidae,,,,new sp.,informal,890,Artinskian,Artinskian,Artinskian,Artinskian,Artinskian,vertebrate,"T. Martens, D. S. Berman, and A. C. Henrici, S. S. Sumida. 2005. The Bromacker Quarry - the Most Important Locality of Lower Permian Terrestrial Vertebrate Fossils Outside of North America. The Nonmarine Permian. New Mexico Museum of Natural History and Science Bulletin 30:214-215",J. Mueller,T. Liebrecht,T. Liebrecht,15/02/2012 10:55,14/02/2012 18:03
1016625,occ,,R,80112,,Varanopseidae new sp. informal,family,38892,obsolete variant of,Varanopidae,,family,95329,Artinskian,,290.1,279.3,Martens et al.,2005,40162,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Varanopidae,95329,,,,,,2,specimens,10.618889,50.809723,,Bromacker Quarry (upper level of Tambach sandstone),,,DE,Thuringia,Gotha,based on nearby landmark,seconds,outcrop,"""...middle part of the Thuringian Forest near the village of Tambach-Dietharz and about 20 km south of the town of Gotha, central Germany.""",gp_mid,21.71,7.41,305,DE,,Tambach,Rotliegend,Tambach-Sandstein,group of beds,,,,,,,,"""At the Bromacker quarry site are two superimposed stratigraphic successions that can be characterized by their facies associations and are referred to as the Lower Beds and Upper Beds (Eberth et al. 2000). All the vertebrates from the Bromacker quarry come from the Upper Beds [...]. The vertebrates are almost exclusively restricted to two [... horizons ...] which are separated by 50 cm in a stratigraphic interval of 1.2 m."" (Berman et al., 2001)\r\nThe Tambach Formation is of Artinskian age according to ""Stratigraphische Tabelle von Deutschland 2002"", however, a Kungurian age is proposed by Lützner (2006) in LITHOLEX stratigraphic online database [http://www.bgr.de/app/LithoLex/gesamt_ausgabe_neu.php5?id=25]","""massive, red-brown, very fine-grained sandstone and siltstone"" (Berman et al., 2001).\r\nFor further details see Eberth et al. (2000).",sandstone,"very fine,brown,red",lithified,,Y,,,,,,fluvial-lacustrine indet.,intramontane basin,"""alluvial paleochannel and sheetflood facies and lacustrine suspension deposits"" (Berman et al., 2001).\r\n""During the time that the Lower and Upper beds were deposited, the Tambach Basin was internally-drained and probably characterized by a wet-and-dry tropical or wetter climate that was hot year-round with seasonal-to-subseasonal cycles of rainfall and drying. [...] In the Bromacker area, the floodbasin was never deeply desiccated or heavily vegetated between flooding events."" Eberth et al. (2000).",macrofossils,,,,,,,,"body,permineralized",excellent,,snapshot,,,,,,,,,,taxonomic,"bulk,field collection",,all macrofossils,,,,,"MNG = Museum der Natur, Gotha",,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Varanopseidae,,,,new sp.,informal,892,Artinskian,Artinskian,Artinskian,Artinskian,Artinskian,vertebrate,"T. Martens, D. S. Berman, and A. C. Henrici, S. S. Sumida. 2005. The Bromacker Quarry - the Most Important Locality of Lower Permian Terrestrial Vertebrate Fossils Outside of North America. The Nonmarine Permian. New Mexico Museum of Natural History and Science Bulletin 30:214-215",J. Mueller,T. Liebrecht,E. Dunne,15/02/2012 10:55,08/08/2016 04:59
1016625,occ,32378,,80112,,n. gen. Tambacarnifex n. sp. unguifalcatus,species,292125,,Tambacarnifex unguifalcatus,,species,292125,Artinskian,,290.1,279.3,Berman et al.,2014,50796,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Varanopidae,95329,Tambacarnifex,292124,,,,2,specimens,10.618889,50.809723,,Bromacker Quarry (upper level of Tambach sandstone),,,DE,Thuringia,Gotha,based on nearby landmark,seconds,outcrop,"""...middle part of the Thuringian Forest near the village of Tambach-Dietharz and about 20 km south of the town of Gotha, central Germany.""",gp_mid,21.71,7.41,305,DE,,Tambach,Rotliegend,Tambach-Sandstein,group of beds,,,,,,,,"""At the Bromacker quarry site are two superimposed stratigraphic successions that can be characterized by their facies associations and are referred to as the Lower Beds and Upper Beds (Eberth et al. 2000). All the vertebrates from the Bromacker quarry come from the Upper Beds [...]. The vertebrates are almost exclusively restricted to two [... horizons ...] which are separated by 50 cm in a stratigraphic interval of 1.2 m."" (Berman et al., 2001)\r\nThe Tambach Formation is of Artinskian age according to ""Stratigraphische Tabelle von Deutschland 2002"", however, a Kungurian age is proposed by Lützner (2006) in LITHOLEX stratigraphic online database [http://www.bgr.de/app/LithoLex/gesamt_ausgabe_neu.php5?id=25]","""massive, red-brown, very fine-grained sandstone and siltstone"" (Berman et al., 2001).\r\nFor further details see Eberth et al. (2000).",sandstone,"very fine,brown,red",lithified,,Y,,,,,,fluvial-lacustrine indet.,intramontane basin,"""alluvial paleochannel and sheetflood facies and lacustrine suspension deposits"" (Berman et al., 2001).\r\n""During the time that the Lower and Upper beds were deposited, the Tambach Basin was internally-drained and probably characterized by a wet-and-dry tropical or wetter climate that was hot year-round with seasonal-to-subseasonal cycles of rainfall and drying. [...] In the Bromacker area, the floodbasin was never deeply desiccated or heavily vegetated between flooding events."" Eberth et al. (2000).",macrofossils,,,,,,,,"body,permineralized",excellent,,snapshot,,,,,,,,,,taxonomic,"bulk,field collection",,all macrofossils,,,,,"MNG = Museum der Natur, Gotha",,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Tambacarnifex,n. gen.,,,unguifalcatus,n. sp.,892,Artinskian,Artinskian,Artinskian,Artinskian,Artinskian,vertebrate,"D. S. Berman, A. C. Henrici, and S. S. Sumida, T. Martens, V. Pelletier. 2014. First European record of a Varanodontine (Synapsida: Varanopidae): member of a unique Early Permian upland paleoecosystem, Tambach Basin, central Germany.  In C. F. Kammerer, K. D. Angielczyk, J. Fröbsich (eds.), Early Evolutionary History of the Synapsida. Dordrecht: Springer Science and Business Media. ",J. Mueller,T. Liebrecht,T. Liebrecht,26/05/2016 17:09,26/05/2016 17:11
1018525,occ,,F,124698,,Limnopus glenshawensis,species,378353,,Limnopus glenshawensis,,species,378353,Late Pennsylvanian,,306.95,298.9,Martino,1991,40324,Chordata,33815,Osteichthyes,34881,,,,,Limnopus,378351,,,,,,-82.5,38.133331,,Limnopus Trackways,,,US,West Virginia,Wayne,,minutes,,,gp_mid,-17.9,-5.87,101,US,,,,,,,,,,,,,,,sandstone,,lithified,"silty,sandy",,,,,,,terrestrial indet.,,,macrofossils,,,footprints,,,,,mold/impression,,,,,,,,,,,,,paleoecologic,"bulk,field collection",,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Limnopus,,,,glenshawensis,,328,Gzhelian,-,Gzhelian,"Kasimovian, Gzhelian","Kasimovian, Gzhelian",vertebrate,"R. L. Martino. 1991. Limnopus Trackways from the Conemaugh Group (Late Pennsylvanian), Southern West Virginia. Journal of Palentology 65(6):957-972",M. Uhen,M. Shalap,,21/02/2012 16:01,20/02/2012 23:01
1019911,occ,,,67862,,n. gen. Bolterpeton n. sp. carrolli,species,223734,,Bolterpeton carrolli,,species,223734,Leonard,,290.1,268,Anderson and Reisz,2003,40439,Chordata,33815,Osteichthyes,34881,Microsauria,37278,Gymnarthridae,37293,Bolterpeton,223733,,,,2,individuals,-98.403893,34.770557,"OMNH 52364 (type), OMNH 71111 (both are incomplete mandibles); the second specimen probably was originally identified as ""species x"" by Bolt (1980) (see comments on taxonomic list)",Richards Spur,,Fort Sill; OMNH locality V51; Dolese Bros. limestone quarry; FEP 60A,US,Oklahoma,Comanche,estimated from map,seconds,outcrop,"""situated just west of the Anadarko-Lawton highway (U.S. routes 62 and 281), 10 1/2 miles south of Apache, about 1 1/2 miles south of the junction of this route and highway 277 (from Chickasha). It is about 6 miles north of Fort Sill, in sec. 31, T. 4 N. R. 11 W., Indian Meridian and Baseline, in Comanche County, Oklahoma"" (Gregory et al., 1956 p. 2)",gp_mid,-28.89,0.32,101,US,,Garber,Sumner,,member,,,,,,,,"no younger than the Leondardian Arroyo Formation (which underlies the Vale) based on biostratigraphy, see Sullivan and Reisz (1999 p. 1265) for discussion;\r\n""The locality [...] is assigned to the surrounding Garber Formation (Sumner Group). The Fort Sill locality has been correlated (Heaton, 1979; Olson, 1991) with the lowermost horizons of the Clear Fork Group of Texas (beds recognized formerly as the 'Arroyo Formation')"" (Modesto, 1998)","primarily ""fine grey clay... However, sheets of coarse conglomerate occur near the irregular fissure walls, providing evidence for occasional floods... Tetrapod remains occur within both conglomerate and clay""; clay is ""largely unlithified"" (Sullivan & Reisz, 1999 pp. 1258/59)",claystone,"fine,gray",poorly lithified,,Y,conglomerate,coarse,,,Y,fissure fill,non-subsiding area,,macrofossils,,,,,,,,body,variable,,,,,,abundant,,,,,"remains are ""occasionally partly articulated but more commonly disarticulated"" (Sullivan & Reisz, 1999 p. 1259)\r\nfissure fill deposits contain ""myriads of bones of small reptiles and amphibians"" (Gregory et al., 1956 p. 2)",taxonomic,"selective quarrying,surface (float),sieve,field collection,survey of museum collection","FMNH,MCZ,OU,YPM",,,,"F. E. Peabody, W. Langston, J. Bolt, E. C. Olson, among others",,"The fossils are prepared by ""washing the largely unlithified fossiliferous clays and sorting in the laboratory"" (Sullivan & Reisz, 1999 p. 1259)\r\napparently, the material comes from spoil piles produced during commercial quarrying.\r\nAdditonal institutions storing material from Richards Spur:\r\nKU(MNH)= KUVP = University of Kansas, Museum of Natural History, Lawrence\r\nROM = Royal Ontario Musuem, Toronto, Canada\r\nUCLA = University of California Los Angeles\r\nUCMP = University of California Museum of Paleontology, Berkeley\r\nUMMP = University of Michigan Museum of Paleontology, Detroit\r\nUSNM = Smithsonian National Museum of Natural History, Washington, DC\r\nUWBM = University of Washington, Burke Museum, Seattle","Bolt (1969) notes that the clay mound (the ""D-concentrate"") in the spoil heap of the quarry that contained the type material of Doleserpeton annectens bears the ""remains of many thousands of individuals but virtually no genera other than Doleserpeton"".\r\nThe type specimen of Sillerpeton permianum is said to be UCMP 62480 by Lund (1978 p. 65). This specimen number, however, does not appear among the specimens of Phlegethontia cf. longissima listed by McGinnis (1967 p. 2) but one of these specimens bears the catalogue number UCMP 62580. The latter is listed as referred specimen of S. permianum in Lund (1978 p. 66). Anderson (2002, J. Paleont. 76(6) p. 1031) lists both UCMP 62480 and 62580 as type of S. permianum. Since UCMP 62480 is a braincase according to Lund (1978) and UCMP 62580 is a braincase as well (McGinnis, 1967; Lund, 1978) and since there is only one aistopod braincase present in the Fort Sill material (Anderson, 2002) the type of S. permianum is very likely to be UCMP 62580.\r\nAnderson & Reisz (2003) do not explicitly say when the type of Bolterpeton carrolli was collected but it is improbable that this specimen was known to Bolt in 1980. OMNH 71111 and OMNH 71112, although not explicitly mentioned by Bolt (1980), well may belong to the material that was originally assigned to ""species x"". Furthermore, Anderson & Reisz (2003) do not explicitly assign the remainder of ""species x"" to Bolterpeton. Nevertheless they say that these specimens are ""closely related"" to Bolterpeton, but ""because of the size difference between Bolterpeton and Species X, it cannot be said whether Species X is a different species or an ontogenetic variant."" Thus, these specimens are re-identified here as ? Bolterpeton sp.","brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Bolterpeton,n. gen.,,,carrolli,n. sp.,328,-,-,-,"Artinskian, Kungurian","Artinskian, Kungurian","paleoentomology,vertebrate","J. S. Anderson and R. R. Reisz. 2003. A new microsaur (Tetrapoda: Lepospondyli) from the Lower Permian of Richards Spur (Fort Sill), Oklahoma. Canadian Journal of Earth Sciences 40(4):499-505",J. Mueller,T. Liebrecht,T. Liebrecht,27/02/2012 12:31,26/02/2012 20:01
1020735,occ,,,124949,,Greererpeton burkemorani,species,227037,,Greererpeton burkemorani,,species,227037,Arnsbergian,,326.4,318.1,Godfrey,1988,40494,Chordata,33815,Osteichthyes,34881,,,Colosteidae,36975,Greererpeton,36977,,,,,,-79.848999,39.571999,,Greer,,,US,West Virginia,Monongalia,,3,,,gp_mid,-28.08,-21,101,US,,Bluefield,,Bickett Shale,member,,,,,,,,,,"""shale""",,,,,,,,,,terrestrial indet.,,,macrofossils,,,"vertebrae,limb elements",,,,,body,,,,,,,,,,,,,general faunal/floral,"selective quarrying,survey of museum collection",,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Tetrapoda,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Greererpeton,,,,burkemorani,,328,Bashkirian,-,Bashkirian,Bashkirian,Bashkirian,vertebrate,S. J. Godfrey. 1988. Isolated tetrapod remains from the Carboniferous of West Virginia. Kirtlandia 43:27-36,M. Uhen,M. Shalap,,01/03/2012 05:48,29/02/2012 12:48
1020736,occ,,,124949,,Proterogyrinus scheelei,species,137378,,Proterogyrinus scheelei,,species,137378,Arnsbergian,,326.4,318.1,Godfrey,1988,40494,Chordata,33815,Osteichthyes,34881,,,Proterogyrinidae,37181,Proterogyrinus,37183,,,,,,-79.848999,39.571999,,Greer,,,US,West Virginia,Monongalia,,3,,,gp_mid,-28.08,-21,101,US,,Bluefield,,Bickett Shale,member,,,,,,,,,,"""shale""",,,,,,,,,,terrestrial indet.,,,macrofossils,,,"vertebrae,limb elements",,,,,body,,,,,,,,,,,,,general faunal/floral,"selective quarrying,survey of museum collection",,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Tetrapoda,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Proterogyrinus,,,,scheelei,,1452,Bashkirian,-,Bashkirian,Bashkirian,Bashkirian,vertebrate,S. J. Godfrey. 1988. Isolated tetrapod remains from the Carboniferous of West Virginia. Kirtlandia 43:27-36,M. Uhen,M. Shalap,,01/03/2012 05:48,29/02/2012 12:48
1021829,occ,,,125140,,Eryops sp.,genus,37011,,Eryops,,genus,37011,Pennsylvanian,,323.2,298.9,Werneburg et al.,2010,40598,Chordata,33815,Osteichthyes,34881,Temnospondyli,36320,Eryopidae,37007,Eryops,37011,,,,,,-106.050003,36.049999,,NMMNH 6121,,,US,New Mexico,,based on nearby landmark,minutes,,NMMHNH 6121.  El Cobre Canyon Formation.,gp_mid,-39.19,-3.1,101,US,,El Cobre Canyon,,,,,,,,,,,,"The skull was collected from a muddy sandstone together with bones of an embolomere and Platyhystrix, as well as pelycosaurian-grade synapsids.",sandstone,,,muddy,,,,,,,terrestrial indet.,,,macrofossils,,,,partial skulls,,,,body,,,,,,,,,,,,,general faunal/floral,field collection,,all macrofossils,,,,,The skull was collected from a muddy sandstone.,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Temnospondyli,amphibious,Temnospondyli,,,carnivore,Temnospondyli,,,,,,hydroxyapatite,,,,Vertebrata,Eryops,,,,sp.,,2072,-,-,-,Moscovian,"Bashkirian, Moscovian, Kasimovian, Gzhelian",,"R. Werneburg, S. G. Lucas, and J. W. Schneider, L. F. Rinehart. 2010. First Pennsylvanian Eryops (Temnospondyli) and its Permian Record from New Mexico. Bulletin of the New Mexico Museum of Natural History and Science (49):129-136",M. Uhen,M. Shalap,,05/03/2012 13:23,04/03/2012 20:23
1021845,occ,,,125142,,Zatrachys serratus,species,255221,,Zatrachys serratus,,species,255221,Virgilian,,303.4,298.9,Urban and Berman,2007,40605,Chordata,33815,Osteichthyes,34881,Temnospondyli,36320,Zatracheidae,37053,Zatrachys,37056,,,,,,-80.65139,40.045555,"CM 25659, partial quadratojugal, isolated left tabular spine, and unidentifiable cranial material",near Elm Groove,,,US,West Virginia,Ohio,estimated from map,seconds,small collection,"""Interstate 70 road cut 34 mi east of Elm Grove, Ohio County, West Virginia"" Urban & Berman",gp_mid,-15.21,-3.49,101,US,,Pittsburgh,,Benwood Limestone,,,,,,,,,,,"""limestone""",,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,CM,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Temnospondyli,ground dwelling,Olsoniformes,,,carnivore,Olsoniformes,,,,,,hydroxyapatite,,,,Vertebrata,Zatrachys,,,,serratus,,691,Gzhelian,Gzhelian,Gzhelian,Gzhelian,Gzhelian,vertebrate,"M. Urban and D. S. Berman. 2007. First occurrence of the late Paleozoic amphibian Zatrachys serratus (Temnospondyli, Zatrachydidae) in the Eastern United States. Annals of Carnegie Museum 76(3):157-164",M. Uhen,M. Shalap,E. Dunne,05/03/2012 15:06,09/08/2016 08:21
1033164,occ,,,126535,,Diploceraspis conemaughensis,species,345341,subjective synonym of,Diploceraspis burkei,,species,227035,Stephanian,,306.95,298.9,Beerbower,1963,41027,Chordata,33815,Osteichthyes,34881,,,Diplocaulidae,142457,Diploceraspis,37265,,,,1,specimens,-79.966667,40.444443,,Soho Street Quarry,,Locality 1 of Moran (1952),US,Pennsylvania,Allegheny,estimated from map,seconds,,"Location details given by Wellstead (1991): ""a quarry on east side of Soho Street, approximately 0.25km north of Fifth Avenue, Pittsburgh, Allegheny County Pennsylvania. The site is now covered by a housing development.""",gp_mid,-15.23,-4.42,101,US,,,Conemaugh,,bed,,,,,,,,"""Freshwater limestone bed within the Pittsburgh Limestone, lying 12m below the base of the Conemaugh Group, Upper Pennsylvanian (=Stephanian)"" (Wellstead, 1991)",,"""limestone""",,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,"CM,MCZ",,,,Burke party,1936,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Diploceraspis,,,,conemaughensis,,328,Gzhelian,-,Gzhelian,"Kasimovian, Gzhelian","Kasimovian, Gzhelian",vertebrate,"J. R. Beerbower. 1963. Morphology, paleoecology, and phylogeny of the Permo-Pennsylvania amphibian Diploceraspis. Bulletin of the Museum of Comparative Zoology 130:31-108",M. Uhen,M. Uhen,E. Dunne,06/04/2012 04:32,18/07/2016 06:22
1033165,occ,,,126536,,Diploceraspis sp.,genus,37265,,Diploceraspis,,genus,37265,Stephanian,Sakmarian,306.95,290.1,Beerbower,1963,41027,Chordata,33815,Osteichthyes,34881,,,Diplocaulidae,142457,Diploceraspis,37265,,,,,,-80.998055,39.764999,,Adams Township,,,US,Ohio,Monroe,estimated from map,seconds,,,gp_mid,-15.19,-3,101,US,,Washington,Dunkard,lower,member,,,,,,,,,,"""limestone""",,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,MCZ,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Diploceraspis,,,,sp.,,328,-,-,-,"Gzhelian, Asselian, Sakmarian","Kasimovian, Gzhelian, Asselian, Sakmarian",vertebrate,"J. R. Beerbower. 1963. Morphology, paleoecology, and phylogeny of the Permo-Pennsylvania amphibian Diploceraspis. Bulletin of the Museum of Comparative Zoology 130:31-108",M. Uhen,M. Uhen,,06/04/2012 04:36,05/04/2012 13:36
1033218,occ,,,126541,,Diploceraspis sp.,genus,37265,,Diploceraspis,,genus,37265,Stephanian,Sakmarian,306.95,290.1,Beerbower,1963,41027,Chordata,33815,Osteichthyes,34881,,,Diplocaulidae,142457,Diploceraspis,37265,,,,,,-80.584999,39.987499,,Sand Hill,,,US,West Virginia,Marshall,estimated from map,seconds,,,gp_mid,-14.81,-2.91,101,US,,Washington,Dunkard,,,,,,,,,,,,"""limestone""",,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,MCZ,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Diploceraspis,,,,sp.,,328,-,-,-,"Gzhelian, Asselian, Sakmarian","Kasimovian, Gzhelian, Asselian, Sakmarian",vertebrate,"J. R. Beerbower. 1963. Morphology, paleoecology, and phylogeny of the Permo-Pennsylvania amphibian Diploceraspis. Bulletin of the Museum of Comparative Zoology 130:31-108",M. Uhen,M. Uhen,,06/04/2012 08:31,05/04/2012 17:31
1033219,occ,,,126542,,Diploceraspis sp.,genus,37265,,Diploceraspis,,genus,37265,Sakmarian,,295.5,290.1,Beerbower,1963,41027,Chordata,33815,Osteichthyes,34881,,,Diplocaulidae,142457,Diploceraspis,37265,,,,,,-80.823891,39.710278,,Proctor,,,US,West Virginia,Wetzel,estimated from map,seconds,,,gp_mid,-14.77,-2.55,101,US,,Greene,Dunkard,lower,,,,,,,,,,,"""limestone""",,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,MCZ,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Diploceraspis,,,,sp.,,328,Sakmarian,Sakmarian,Sakmarian,Sakmarian,Sakmarian,vertebrate,"J. R. Beerbower. 1963. Morphology, paleoecology, and phylogeny of the Permo-Pennsylvania amphibian Diploceraspis. Bulletin of the Museum of Comparative Zoology 130:31-108",M. Uhen,M. Uhen,,06/04/2012 08:37,05/04/2012 17:37
1033220,occ,,,126543,,Diploceraspis burkei,species,227035,,Diploceraspis burkei,,species,227035,Sakmarian,,295.5,290.1,Beerbower,1963,41027,Chordata,33815,Osteichthyes,34881,,,Diplocaulidae,142457,Diploceraspis,37265,,,,,,-80.549446,39.783054,"CM 8551 (Holotype: partial skull lacking 'face' and tips of tabular horns together with a single dorsal vertebra; Romer, 1952, 71, pl. 2, fig. 5)",Liberty District,,,US,West Virginia,Marshall,estimated from map,seconds,,,gp_mid,-14.55,-2.56,101,US,,Greene,Dunkard,lower,,,,,,,,,,,"""limestone""",,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,MCZ,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Amphibia,,,,,dispersal=water,Amphibia,,,,hydroxyapatite,,,,Vertebrata,Diploceraspis,,,,burkei,,328,Sakmarian,Sakmarian,Sakmarian,Sakmarian,Sakmarian,vertebrate,"J. R. Beerbower. 1963. Morphology, paleoecology, and phylogeny of the Permo-Pennsylvania amphibian Diploceraspis. Bulletin of the Museum of Comparative Zoology 130:31-108",M. Uhen,M. Uhen,E. Dunne,06/04/2012 08:45,18/07/2016 06:30
